usaf,wban,name,country,state,call,lat,lon,elev,begin,end
28040,99999,TAIVALKOSKI KK URHEILUTIE,FI,,,65.583,28.217,197,20080115,20180807
28050,99999,UTSJOKI KEVO,FI,,,69.75,27,106.3,19730101,20180807
28060,99999,KAAMANEN,FI,,,69.1,27.217,149,19080101,19151231
28080,99999,INARI SEVETTIJARVI,FI,,,69.583,28.85,132,20080116,20110429
28130,99999,ROVANIEMI APUKKA,FI,,,66.583,26.017,107.4,20080115,20180807
28150,99999,SAVUKOSKI KK,FI,,,67.283,28.183,180,20080115,20180807
28160,99999,SODANKYLA VUOTSO,FI,,,68.083,27.183,248.8,20080116,20180807
28170,99999,SAARISELKA KAUNISPAA,FI,,,68.433,27.45,438,20080115,20180807
28190,99999,SALLA VARRIOTUNTURI,FI,,,67.75,29.617,360,20080115,20180807
28200,99999,MUONIO LAUKUKERO,FI,,,68.067,24.033,762,20080115,20180807
28240,99999,KITTILA KENTTAROVA,FI,,,67.983,24.25,349.5,20080116,20180807
28250,99999,UTSJOKI NUORGAM,FI,,,70.083,27.9,22,20080115,20180807
28270,99999,INARI VAYLA,FI,,,69.067,27.5,123.5,20080115,20180807
28280,99999,KAARINA YLTOINEN,FI,,,60.383,22.55,5.2,20080115,20180807
28340,99999,VIEREMA KAARAKKALA,FI,,,63.833,27.217,207.6,20080116,20180807
28470,99999,ROVANIEMI RAUTATIEASEMA,FI,,,66.5,25.717,82.3,20080115,20180807
28480,99999,SALLA,FI,,,66.817,28.667,223,19730101,19990730
28490,99999,SALLA KK MYLLYTIE,FI,,,66.833,28.667,221.7,20010601,20180807
28520,99999,KOKKOLA HOLLIHAKA,FI,,,63.85,23.117,8.1,20130805,20180515
28570,99999,INARI ANGELI LINTUPUOLISELKA,FI,,,68.9,25.733,285,20130805,20180807
28590,99999,PUOLANKA PALJAKKA,FI,,,64.667,28.05,341,20130805,20180807
28620,99999,KEMI AJOS,FI,,,65.667,24.517,3.1,20040831,20180807
28630,99999,KEMI I LIGHTHOUSE,FI,,,65.383,24.1,19,20040213,20180807
28660,99999,PUDASJARVI AIRFIELD,FI,,,65.417,26.967,120,20010601,20180807
28670,99999,PUDASJARVI,FI,,,65.367,27.017,117,19730101,20050807
28730,99999,HAILUOTO MARJANIEMI,FI,,,65.033,24.567,7.3,20040803,20180807
28760,99999,OULU VIHREASAARI HARBOUR,FI,,,65,25.4,3.8,20080115,20180807
28810,99999,RANUA AIRFIELD,FI,,,65.983,26.367,161,20130805,20180807
28820,99999,KITTILA MATOROVA,FI,,,68,24.233,340,20130805,20180807
28880,99999,INARI SEITALAASSA,FI,,,69.05,27.75,121.5,20130805,20180807
28890,99999,SUOMUSSALMI PESIO,FI,,,64.933,28.75,225.2,20010919,20180807
28900,99999,UTSJOKI KEVO KEVOJARVI,FI,,,69.75,27.017,76,20130805,20180807
29010,99999,MASSKAR,FI,,,63.733,22.583,13,19730101,20050822
29140,99999,KAUHAVA KK UUNIMAANTIE,FI,,,63.117,23.05,40,20130805,20150109
29190,99999,LAPPEENRANTA HIEKKAPAKKA,FI,,,61.2,28.467,77,19730101,20180807
29200,99999,PIETARSAARI KALLAN,FI,,,63.75,22.517,19.2,20040803,20180807
29260,99999,PORI RAILWAY STATION,FI,,,61.483,21.783,10.1,20120101,20180807
29270,99999,MULTIA KARHILA,FI,,,62.517,24.8,227,20130805,20180807
29370,99999,KOKEMAKI TULKKILA,FI,,,61.25,22.35,39,20120618,20180807
29390,99999,ILOMANTSI MEKRIJARVI,FI,,,62.767,30.983,156.5,20030330,20180807
29420,99999,KANKAANPAA NIINISALO PUOLVOIM,FI,,,61.833,22.467,124.8,19520101,20180807
29430,99999,TAMPERE SIILINKARI,FI,,,61.517,23.75,98,19730101,20180807
29460,99999,JAMSA HALLI LENTOASEMANTIE,FI,,,61.867,24.817,144,20120618,20180807
29474,99999,VARKAUS,FI,,,62.167,27.867,89,19920615,20121231
29530,99999,HAMEENLINNA,FI,,,60.983,24.45,92,19730101,19770119
29600,99999,RAIJALA,FI,,,61.183,22.617,51,19010101,19051231
29650,99999,LAHTI LAUNE,FI,,,60.967,25.633,78.7,19730101,20180807
29670,99999,KOTKA HAAPASAARI,FI,,,60.283,27.183,5.5,20040803,20180807
29680,99999,KOTKA KIRKONMAA,FI,,,60.383,27.05,27.9,20120618,20130830
29730,99999,SUOMUSJARVI,FI,,,60.4,23.767,86,19730101,20031017
29760,99999,KOTKA RANKKI,FI,,,60.383,26.967,13.1,19520101,20180807
29790,99999,KOKAR BOGSKAR,FI,,,59.5,20.35,16,20040803,20180807
29810,99999,PARAINEN UTO,FI,,,59.783,21.367,6.8,19010101,20180807
29820,99999,HANKO RUSSARO,FI,,,59.767,22.95,6.5,19060101,20180807
29830,99999,NURMIJARVI GEOPHSICAL OBSERVA,FI,,,60.517,24.65,113,20120618,20180807
29870,99999,PORVOO KALLBADAGRUND,FI,,,59.983,25.6,23.3,19821001,20180807
29890,99999,HELSINKI LIGHTHOUSE,FI,,,59.95,24.933,20.2,20120618,20180510
29930,99999,HAMMARLAND MARKET,FI,,,60.3,19.133,15.1,20040213,20180807
29980,99999,HELSINKI KUMPULA,FI,,,60.2,24.967,24,20130805,20180807
30065,99999,UNST ISLAND,UK,,,60.733,-0.817,285,19811124,20021130
30080,99999,FAIR ISLE,UK,,,59.533,-1.633,57,19730103,20180807
30140,99999,FOULA NO2,UK,,,60.117,-2.067,13,19840801,20160426
30270,99999,WATERSTEIN,UK,,,57.433,-6.767,83,19771005,20060203
30310,99999,LOCH GLASCARNOCH,UK,,,57.717,-4.883,264,19921022,20180807
30330,99999,DIABAIG,UK,,,57.583,-5.7,60,19801001,20021025
30390,99999,BEALACH NA BA NO2,UK,,,57.417,-5.683,773,19890301,20180807
30400,99999,KILMORY,UK,,,56.767,-6.05,45,19890801,20040323
30410,99999,AONACH MOR,UK,,,56.817,-4.967,1130,19920302,20170920
30430,99999,LOCHCARRON,UK,,,57.4,-5.483,32,20030330,20031107
30460,99999,LOCHLUICHART,UK,,,57.617,-4.817,88,20010915,20041031
30550,99999,RACKWICK,UK,,,58.867,-3.383,18,19840609,20080429
30560,99999,DALWHINNIE,UK,,,56.933,-4.233,358,19310301,19390930
30570,99999,FOYERS,UK,,,57.267,-4.483,21,19820403,20031223
30600,99999,TUMMEL BRIDGE,UK,,,56.7,-4.017,145,19730101,20020117
30610,99999,TARBAT NESS (CAPE),UK,,,57.867,-3.767,18,19730101,20050515
30630,99999,AVIEMORE,UK,,,57.2,-3.833,228,19821201,20180807
30650,99999,CAIRNGORM SUMMIT,UK,,,57.117,-3.633,1245,19850106,20180807
30670,99999,FEALAR LODGE,UK,,,56.9,-3.633,560,19861101,20051021
30700,99999,GLENLIVET,UK,,,57.35,-3.35,213,19730101,20080801
30710,99999,GRANTOWN-ON-SPEY,UK,,,57.333,-3.633,335,19810107,20051025
30720,99999,CAIRNWELL,UK,,,56.883,-3.417,933,19971201,20180807
30770,99999,LYBSTER,UK,,,58.317,-3.283,85,19941001,20051112
30800,99999,ABOYNE NO2,UK,,,57.083,-2.833,140,19890412,20180807
30850,99999,INCHMARLO,UK,,,57.067,-2.533,80,19900301,20070301
30880,99999,INVERBERVIE NO.2,UK,,,56.85,-2.267,134,19871202,20180807
30890,99999,USAN,UK,,,56.683,-2.45,30,19730308,19790709
30960,99999,BRIDGE OF CLAY,UK,,,56.65,-3.383,175,20010916,20040811
31050,99999,ISLAY: PORT ELLEN,UK,,,55.683,-6.25,17,20010729,20180807
31060,99999,RHUVAAL,UK,,,55.917,-6.133,20,19730101,19820623
31070,99999,DHU LOCH,UK,,,55.817,-5.1,83,19730101,19850125
31160,99999,DALMALLY  STRONMILCHAN,UK,,,56.4,-5,40,20010915,20090331
31210,99999,KILDONAN,UK,,,55.433,-5.1,18,19730302,20030718
31310,99999,MULL OF GALLOWAY LH,UK,,,54.633,-4.85,78,19730101,20050828
31340,99999,GLASGOW BISHOPTON,UK,,,55.9,-4.533,59,20030330,20180807
31360,99999,PRESTWICK RNAS,UK,,,55.517,-4.583,27,19930401,20180807
31390,99999,SAUGHALL,UK,,,55.6,-4.217,223,19971201,20080731
31430,99999,KILLIN,UK,,,56.483,-4.35,114,19730101,19890908
31440,99999,STRATHALLEN AIRFIELD,UK,,,56.317,-3.733,35,19890502,20180807
31450,99999,GLASGOW WEA. CEN.,UK,,,55.867,-4.267,17,19730101,19850331
31470,99999,GLENLEE,UK,,,55.1,-4.183,55,19730101,19901031
31540,99999,DUMFRIES/DRUNGANS,UK,,,55.05,-3.65,16,19730101,20040419
31610,99999,EDDLESTON,UK,,,55.7,-3.217,195,19730108,20060316
31620,99999,ESKDALEMUIR,UK,,,55.317,-3.2,242,19291001,20180807
31670,99999,BASS ROCK (LGT-H),UK,,,56.083,-2.633,38,19761001,20010726
31770,99999,BELL ROCK (LGT-H),UK,,,56.433,-2.4,21,19730101,19901008
31850,99999,ST. ABB'S HEAD (LH),UK,,,55.917,-2.133,75,19370701,19920127
32050,99999,CALF OF MAN (AUX),IM,,,54.05,-4.833,93,19880504,20040626
32070,99999,SNAEFELL-ISLE,UK,,,54.267,-4.467,615,19730104,20051011
32120,99999,KESWICK,UK,,,54.617,-3.167,81,19840614,20180807
32160,99999,BROMFIELD,UK,,,54.8,-3.283,20,19730101,19780323
32210,99999,CAUSEWAY FOOT,UK,,,54.583,-3.083,160,19730809,19771101
32260,99999,WARCOP RANGE,UK,,,54.567,-2.417,227,19830808,20180807
32280,99999,WHINS POND (AUX),UK,,,54.667,-2.7,125,19840614,20040128
32290,99999,GREAT DUN FELL,UK,,,54.7,-2.45,847,19730101,20030731
32350,99999,BOLTSHOPE PARK,UK,,,54.817,-2.083,434,19941101,20070331
32380,99999,ALBEMARLE,UK,,,55.017,-1.867,146,20030330,20180807
32410,99999,LONG FRAMLINGTON,UK,,,55.3,-1.8,158,19891201,20050822
32431,99999,NEWCASTLE/WOOLSING.,UK,,,55.033,-1.683,81,19730101,19880105
32650,99999,TOPCLIFFE,UK,,,54.2,-1.383,28,19970501,20180807
32750,99999,LOFTUS,UK,,,54.567,-0.867,159,19961101,20180807
32800,99999,CATTERICK,UK,,,54.367,-1.617,53,19311113,19390930
32820,99999,WHITBY,UK,,,54.483,-0.6,60,19730118,20050304
32910,99999,FLAMBOROUGH HEAD,UK,,,54.117,-0.083,46,19730308,19870531
33011,99999,RAF BURTONWOOD,UK,,,53.417,-2.65,18,19430331,19450318
33140,99999,MOEL-Y-CRIO,UK,,,53.217,-3.217,263,19860501,20050919
33230,99999,LIVERPOOL AIRPORT,UK,,,53.333,-2.85,26,19730101,19900403
33380,99999,CELLARHEAD,UK,,,53.033,-2.083,228,19750426,20030812
33390,99999,SKIPTON NO2,UK,,,53.967,-2.033,153,19730101,20081031
33400,99999,HOLME MOSS (AUT),UK,,,53.533,-1.883,522,19781124,20021127
33410,99999,FLASH-IN-STAFFORD,UK,,,53.2,-1.967,457,19730101,19790929
33430,99999,HUDDERSFIELD/OAKES,UK,,,53.65,-1.833,232,19730101,19860930
33440,99999,BINGLEY NO.2,UK,,,53.817,-1.867,267,19730101,20180807
33460,99999,EMLEY MOOR NO 2,UK,,,53.6,-1.667,267,19761221,20180807
33470,99999,LEEDS WEATHER CTR,UK,,,53.8,-1.55,47,19860101,20030902
33480,99999,WOODFORD,UK,,,53.333,-2.15,88,19291001,20120528
33540,99999,NOTTINGHAM/WATNALL,UK,,,53,-1.25,117,19730101,20180807
33600,99999,FINNINGLEY(RAF),UK,,,53.483,-1,17,19730101,19951001
33700,99999,HEMSWELL,UK,,,53.4,-0.567,63,19490101,19541231
34010,99999,PORTHDYNLLAEN,UK,,,52.95,-4.567,37,19730106,20030722
34040,99999,ABERDOVEY,UK,,,52.55,-4.067,22,19730206,20051017
34060,99999,TRAWSFYNYDD,UK,,,52.933,-3.933,193,19730101,19950929
34090,99999,BALA,UK,,,52.9,-3.583,163,20110627,20180807
34100,99999,LAKE VYRNWY NO2,UK,,,52.75,-3.467,359,19941001,20180807
34110,99999,ABERHOSAN,UK,,,52.567,-3.717,244,19920801,20040627
34180,99999,TERNHILL(RAF),UK,,,52.867,-2.533,83,19730101,20050605
34540,99999,TEMP FOR 03453,UK,,,52.733,-0.667,138,19930318,20031204
34880,99999,WEYBOURNE,UK,,,52.95,1.133,20,19860119,20180807
34940,99999,CROMER,UK,,,52.933,1.317,44,19730309,20040722
34960,99999,HEMSBY,UK,,,52.683,1.683,14,19730109,20100712
35010,99999,CAPEL DEWI,UK,,,52.417,-4,92,19990514,20041029
35040,99999,CENARTH-IN-RADNOR,UK,,,52.383,-3.533,305,19760601,19820106
35051,99999,CENARTH MILL,UK,,,52.383,-3.5,282,19730101,19750729
35070,99999,SENNYBRIDGE NO2,UK,,,52.067,-3.617,307,19840614,20180807
35077,99999,NORWICH,UK,,,52.683,1.283,37,19770114,19840807
35121,99999,LYONSHALL,UK,,,52.183,-2.983,178,20070307,20070307
35200,99999,SHOBDON AIRFIELD,UK,,,52.25,-2.883,99,19920801,20180807
35220,99999,HEREFORD/CREDENHILL,UK,,,52.083,-2.8,76,19291001,20180807
35250,99999,MALVERN,UK,,,52.083,-2.3,53,20051002,20051002
35260,99999,BARBOURNE,UK,,,52.2,-2.217,25,19971201,20030802
35270,99999,GREAT MALVERN,UK,,,52.117,-2.3,44,19840614,20081107
35280,99999,PERSHORE,UK,,,52.133,-2.033,40,19730101,19780217
35350,99999,COLESHILL,UK,,,52.483,-1.683,96,20010706,20180807
35420,99999,RAF HETHEL,UK,,,52.567,1.167,49,19430623,19450521
35440,99999,CHURCH LAWFORD,UK,,,52.367,-1.333,106,19830824,20180807
35450,99999,RAF GREAT ASHFIELD,UK,,,52.25,0.95,61,19430731,19440630
35480,99999,RAF SNETTERTON HEATH,UK,,,52.467,0.95,45,19430701,19440630
35510,99999,RAF HORHAM,UK,,,52.317,1.233,55,19430520,19440630
35530,99999,RAF DEENETHORPE,UK,,,52.5,-0.583,101,19431111,19450604
35570,99999,CRANFIELD,UK,,,52.067,-0.617,111,20031003,20050928
35571,99999,CRANFIELD,UK,,,52.067,-0.617,111,19730101,19900125
35590,99999,CARDINGTON,UK,,,52.1,-0.417,29,19730101,20050203
35623,99999,ALCONBURY RAF     &,UK,,,52.367,-0.217,49,19570201,19950331
35630,99999,THORPE ABBOTTS RAF,UK,,,52.383,1.217,50,19430701,19440630
35881,99999,SHEPHERD'S GROVE,UK,,,52.317,0.917,60,19510601,19590109
35951,99999,WOODBRIDGE RAF,UK,,,52.083,1.4,29,19730101,19880105
35961,99999,BENTWATERS RAF,UK,,,52.133,1.433,26,19730101,19880105
35990,99999,HENLOW,UK,,,52.017,-0.267,95,19730101,19810601
36010,99999,ST. ANNES HEAD,UK,,,51.683,-5.167,43,19291001,20160906
36061,99999,MONKSTONE POINT,UK,,,51.7,-4.667,84,20070306,20070307
36090,99999,MUMBLES HEAD,UK,,,51.567,-3.983,32,19730104,20180807
36120,99999,TRECASTLE,UK,,,51.95,-3.7,312,19730101,19881031
36240,99999,KYMIN,UK,,,51.817,-2.683,181,19730101,19781110
36250,99999,WYESHAM,UK,,,51.8,-2.7,38,19791015,19800701
36260,99999,BERRY HILL,UK,,,51.8,-2.617,25,19800910,19830312
36530,99999,ABINGDON(RAF),UK,,,51.683,-1.317,80,19730101,19751113
36570,99999,BENSON (AUT),UK,,,51.617,-1.1,57,19840713,19930624
36600,99999,HIGH WYCOMBE HQAIR,UK,,,51.683,-0.8,205,19971201,20180807
36691,99999,BOVINGDON,UK,,,51.733,-0.55,157,19420810,19561231
36840,99999,ANDREWSFIELD,UK,,,51.883,0.45,87,19980301,20180807
36880,99999,WETHERSFIELD(RAF),UK,,,51.967,0.5,98,19520507,19851015
37010,99999,GAWLISH,UK,,,51.017,-4.5,122,19890301,20050607
37060,99999,ILFRACOMBE C.G.,UK,,,51.217,-4.083,61,19730308,19801130
37100,99999,LISCOMBE,UK,,,51.083,-3.6,347,19930113,20180807
37155,99999,ST ATHAN,UK,,,51.4,-3.433,51,19940818,20050427
37170,99999,CARDIFF WEATHER CENTRE,UK,,,51.483,-3.183,52,19840614,20060616
37430,99999,LARKHILL,UK,,,51.2,-1.8,133,19890601,20180807
37670,99999,LIPHOOK,UK,,,51.083,-0.817,98,19730101,19880706
37740,99999,CRAWLEY,UK,,,51.083,-0.217,144,20011105,20070307
37770,99999,PURLEY OAKS,UK,,,51.35,-0.117,66,19290801,19390930
37780,99999,LONDON WEA CENTER,UK,,,51.517,-0.117,23,19730101,20030514
37800,99999,REDHILL,UK,,,51.217,-0.133,63,20010702,20060228
37900,99999,EAST MALLING (AUT),UK,,,51.283,0.45,32,19851201,20011118
37910,99999,SHEERNESS,UK,,,51.45,0.75,25,19730101,20080731
37920,99999,DODDINGTON,UK,,,51.283,0.783,91,19730101,19800913
37940,99999,BECAME STN 037941,UK,,,51.15,1.383,91,19730308,19791003
38000,99999,SCILLY/ST. MARY'S,UK,,,49.917,-6.283,45,19890124,20031002
38150,99999,LIZARD LIGHTHOUSE,UK,,,49.967,-5.2,60,19880719,20030529
38300,99999,BURRINGTON,UK,,,50.933,-3.983,199,19750521,20011001
38330,99999,CHAWLEIGH,UK,,,50.9,-3.8,160,19730101,19830116
38550,99999,PORTLAND BILL C.G.,UK,,,50.517,-2.433,53,19730112,20021101
38570,99999,ISLE OF PORTLAND,UK,,,50.517,-2.45,52,19730809,20180807
38660,99999,WIGHT: ST. CATHERINES POINT,UK,,,50.583,-1.3,24,19730101,20180807
38700,99999,NAB TOWER LH (DEAD),UK,,,50.667,-0.95,24,19810121,19830713
38810,99999,BREDE,UK,,,50.933,0.6,82,19880808,20050405
38900,99999,CHANNEL (LGT-VSL),UK,,,49.9,-2.917,89,19790201,19820916
39000,99999,KNOCKAREVAN,UK,,,54.417,-8.083,50,19730101,20050831
39010,99999,THOMASTOWN,UK,,,54.333,-7.6,72,20120720,20180807
39040,99999,CASTLEDERG,UK,,,54.7,-7.583,50,19971201,20180807
39050,99999,CARRIGANS,UK,,,54.667,-7.317,113,19730101,20011116
39130,99999,ANNAGHMORE,UK,,,54.45,-6.567,27,19810506,19851217
39160,99999,BALLYPATRICK FOREST,UK,,,55.183,-6.167,156,19870301,20180807
39180,99999,CASTOR BAY,UK,,,54.5,-6.333,18,19431004,20160906
39200,99999,HILLSBOROUGH,UK,,,54.483,-6.1,38,19790208,20050912
39220,99999,KILKEEL,UK,,,54.05,-6,18,19730323,19870130
39250,99999,ORLOCK HEAD,UK,,,54.667,-5.583,34,19730313,20020101
39510,99999,SHERKIN ISLAND,EI,,,51.467,-9.417,21,20091020,20180807
39530,99999,VALENTIA OBSERVATORY,EI,,,51.933,-10.25,30,19260102,20180807
39560,99999,JOHNSTOWN CASTLE,EI,,,52.283,-6.483,53,20070806,20180807
39570,99999,ROSSLARE,EI,,,52.25,-6.333,25,19730101,20080407
39600,99999,KILKENNY,EI,,,52.667,-7.267,64,19730101,20080407
39610,99999,OAK PARK - CARLOW,EI,,,52.85,-6.9,63,20080721,20180807
39710,99999,MULLINGAR,EI,,,53.533,-7.367,100,19730101,20180807
39760,99999,BELMULLET,EI,,,54.233,-10,9.7,19291001,20180807
39800,99999,MALIN HEAD,EI,,,55.367,-7.333,25,19260701,20180807
40010,99999,BREIDAVIK,IC,,,65.533,-24.35,20,20011004,20041218
40050,99999,BOLUNGAVIK,IC,,,66.15,-23.25,24,19520201,20180806
40070,99999,HOLAR I DYRAFIRDI,IC,,,65.867,-23.6,30,20051230,20100225
40340,99999,STAFHOLTSEY,IC,,,64.617,-21.6,14,19490101,20131204
40400,99999,HEIDARBAER,IC,,,64.2,-21.233,125,19740803,20070307
40500,99999,HAELL,IC,,,64.067,-20.25,121,19510101,20050610
40530,99999,BERGSTADIR,IC,,,65.7,-19.617,43,19540911,20180612
40560,99999,HVERAVELLIR,IC,,,64.867,-19.567,642,19740731,20040610
40580,99999,VATNSSKARDSHOLAR,IC,,,63.417,-19.183,20,19490101,20070307
40620,99999,NORDURHJALEIGA,IC,,,63.5,-18.383,18,20040902,20060111
40680,99999,SANDBUDIR,IC,,,64.933,-17.983,821,19780131,19800726
40710,99999,MANARBAKKI,IC,,,66.2,-17.1,17,19800502,20070307
40750,99999,MOURUDALUR,IC,,,65.367,-15.883,450,19490101,19561231
40800,99999,SNAEFELLSSKALI,IC,,,64.8,-15.633,810,20040304,20070307
40870,99999,STRANDHOFN,IC,,,65.9,-14.65,19,19490101,20050908
40910,99999,REYDARFJORDUR,IC,,,65.033,-14.233,25,19860515,20170804
40920,99999,DJUPIVOGUR,IC,,,64.65,-14.283,25,19490101,19561231
41010,99999,BJARGTANGAR,IC,,,65.5,-24.517,36,20040925,20160503
41090,99999,THVERFJALL,IC,,,66.05,-23.317,753,20141113,20160503
41100,99999,NAVY OPERATED(AMOS),GL,,,72.283,-38.8,3195,19871005,20070307
41150,99999,DYNJANDIHEIDI,IC,,,65.7,-23.083,621,19900501,20171206
41300,99999,REYKJAVIK,IC,,,64.133,-21.9,53,20031104,20180807
41310,99999,GJOGUR,IC,,,65.983,-21.35,32,19490101,20160503
41450,99999,BLONDUOS,IC,,,65.667,-20.3,22,20080115,20180807
41560,99999,HVERAVELLIR,IC,,,64.867,-19.567,641,20080115,20180807
41600,99999,THUFUVER,IC,,,64.583,-18.6,614,20031104,20160503
41620,99999,VEIDIVATNAHRAUN,IC,,,64.4,-18.5,648,20070226,20160503
41650,99999,GRIMSEY,IC,,,66.533,-18.017,17,19630101,20180807
41760,99999,KARAHNJUKAR,IC,,,64.933,-15.783,639,20071016,20180807
41930,99999,GAGNHEIDI,IC,,,65.217,-14.267,949,20050923,20160503
41960,99999,KAMBANES,IC,,,64.8,-13.85,34,20141113,20160503
42021,99999,AASIAAT MITTARFIA,GL,,,68.717,-52.8,27,20040510,20180807
42022,99999,JAKOBSHAVN LUFTHAVN,GL,,,69.233,-51.067,31,20040510,20180807
42025,99999,UPERNAVIK,GL,,,72.783,-56.167,122,19490101,20140724
42080,99999,KITSISSORSUIT (EDDERFUGLE OEE,GL,,,74.033,-57.817,40,19820104,20180807
42100,99999,UPERNAVIK,GL,,,72.783,-56.167,120,19730101,20060103
42140,99999,NUUSSUAATAA (NUUSSUAQ),GL,,,70.683,-54.617,27,19821001,20180807
42163,99999,JAKOBSHAVN,GL,,,69.217,-51.05,39,19880105,19880822
42180,99999,GODHAVN PORT,GL,,,69.333,-53.583,24,19730101,20171108
42210,99999,ILULISSAT (JAKOBSHAVN),GL,,,69.233,-51.067,31,19880901,20131231
42400,99999,SUKKERTOPPEN,GL,,,65.4,-52.867,25,19730101,19871103
42410,99999,MANIITSOQ MITTARFIA (SUKKERTO,GL,,,65.417,-52.933,32,20040706,20131231
42420,99999,SIORALIK,GL,,,65.017,-52.55,14,19830701,20180807
42660,99999,NUNARSUIT,GL,,,60.75,-48.45,30,19820104,20180807
42740,99999,QAGSSIMIUT,GL,,,60.8,-47.1,13,20011002,20050616
42800,99999,NARSAQ HELIPORT,GL,,,60.917,-46.05,25,19440613,20060214
43301,99999,DUNDAS,GL,,,76.5,-69,20,19460908,19520801
43650,99999,KULUSUK LUFTHAVN,GL,,,65.567,-37.117,327,19730101,19901016
43730,99999,IKERMIIT,GL,,,64.783,-40.3,80,19861201,20180807
43810,99999,IKERMIUARSSUK (AUT),GL,,,61.8,-42,33,19800215,19891129
43820,99999,IKERMIUARSUK,GL,,,61.933,-42.067,39,19431101,20180807
44160,99999,SUMMIT,GL,,,72.583,-38.45,3207,19980301,20180807
44360,99999,NEEM,GL,,,77.502,-50.874,2450,20110402,20151223
44520,99999,JAR 1,GL,,,69.496,-49.694,905,20151008,20160809
44850,99999,SADDLE,GL,,,65.983,-44.5,2467,20110105,20160809
49999,5,JULIE,GL,,,72.57,-34.63,3100,19910802,19950520
60080,99999,FRODBA HELIPORT,DA,,,61.533,-6.767,23,20160517,20171129
60090,99999,AKRABERG,DA,,,61.4,-6.667,102,19730101,20180807
60110,99999,TORSHAVN,DA,,,62.017,-6.767,61,19310103,20180807
60120,99999,KIRKJA,DA,,,62.317,-6.317,56,20010716,20160916
60190,99999,SILSTRUP,DA,,,56.933,8.633,41,20050405,20180807
60320,99999,STENHOJ,DA,,,57.383,10.333,55,20050405,20180807
60560,99999,MEJRUP,DA,,,56.383,8.667,53,20120411,20180807
60650,99999,AARS SYD,DA,,,56.75,9.5,33,19780415,20180807
60820,99999,BORRIS,DA,,,55.967,8.633,25,20120411,20180807
61020,99999,HORSENS/BYGHOLM,DA,,,55.867,9.783,24,20120411,20180807
61260,99999,AARSLEV,DA,,,55.317,10.433,51,20120411,20180807
61280,99999,MIDDLEFART,DA,,,55.517,9.767,28,20020112,20060418
61350,99999,FLAKKEBJERG,DA,,,55.317,11.383,34,20120411,20180807
61400,99999,NAKSKOV AIRPORT,DA,,,54.817,11.133,-1,19880601,19890413
61650,99999,HESSELOE,DA,,,56.2,11.717,18,20010919,20170215
61730,99999,STEVNS,DA,,,55.283,12.45,40,20000706,20010506
61740,99999,TESSEBOELLE,DA,,,55.4,12.15,22,20050405,20180807
61790,99999,MOEN,DA,,,54.95,12.533,17,19730101,20060531
61810,99999,JAEGERSBORG,DA,,,55.767,12.533,42,19990119,20180807
61960,99999,POVLSKER,DA,,,55.017,15.067,22,19771007,19840719
62540,99999,MEETPOST NOORDWIJK,NL,,,52.267,4.3,17,19960801,20060705
62790,99999,HOOGEVEEN AWS,NL,,,52.733,6.573,16,19940901,20180807
63790,99999,OOST MAARLAND AWS,NL,,,50.8,5.717,49,19940901,19990330
63850,99999,DE PEEL(NAFB),NL,,,51.55,5.933,31,19730402,19940611
63910,99999,ARCEN AWS,NL,,,51.5,6.2,19,19940901,20180807
64100,99999,ZEEBRUGGE TERMINAL,BE,,,51.35,3.2,18,19520101,19550925
64470,99999,UCCLE,BE,,,50.8,4.35,101,19490101,20180807
64640,99999,RETIE,BE,,,51.217,5.033,21,20091026,20180807
64730,99999,SINSIN,BE,,,50.267,5.25,244,19730809,20040424
64785,99999,LIEGE/BIERSET(BAFB),BE,,,50.633,5.45,201,19741008,19901016
64840,99999,BUZENOL,BE,,,49.617,5.583,324,20091026,20180807
64940,99999,MONT-RIGI,BE,,,50.517,6.067,673,20080115,20180807
64950,99999,BOTRANGE (MOUNT),BE,,,50.5,6.1,695,19510201,20011015
65850,99999,CLERVAUX,LU,,,50.05,6.017,454,19490101,19591231
65890,99999,LUXEMBOURG (BEGGEN),LU,,,49.65,6.133,235,19490101,19600928
66020,99999,DELEMONT,SZ,,,47.35,7.35,439.4,20121126,20180807
66060,99999,CRESSIER,SZ,,,47.05,7.067,431,20110124,20180807
66080,99999,CHAUMONT,SZ,,,47.05,6.983,1136.1,20130905,20180807
66120,99999,LA CHAUX-DE-FONDS,SZ,,,47.083,6.8,1018.1,19800208,20180807
66160,99999,FAHY-BONCOURT,SZ,,,47.433,6.95,597,19810101,20180807
66170,99999,LA BREVINE,SZ,,,46.983,6.617,1050,20130905,20180807
66180,99999,MATHOD,SZ,,,46.733,6.567,437.4,20060207,20180807
66210,99999,GUETTINGEN,SZ,,,47.6,9.283,440,19901101,20180807
66230,99999,SALEN-REUTENEN,SZ,,,47.65,9.017,719.7,20110124,20180807
